0.3e-9
0
-0.2e-9
-0.175e-9
-0.1e-9
-0.025e-9
0.05e-9
0.125e-9
0.175e-9
0.225e-9
0.25e-9
0.275e-9
0.3e-9
0.325e-9
0.325e-9
0.35e-9
0.35e-9
0.375e-9
0.4e-9
0.4e-9
