0.5e-9
0.4e-9
1.725e-9
2.6e-9
3.025e-9
3.275e-9
3.4e-9
3.525e-9
3.6e-9
3.65e-9
3.75e-9
3.775e-9
3.8e-9
3.85e-9
3.875e-9
3.9e-9
3.925e-9
3.95e-9
3.975e-9
3.975e-9
