-75e-3
-51.5e-3
-32e-3
-14e-3
6.5e-3
31.5e-3
26.5e-3
5e-3
-10e-3
-13e-3
-9.5e-3
-25e-3
-32e-3
-36e-3
-38.5e-3
-40.5e-3
-41.5e-3
-43e-3
-44.5e-3
-45.5e-3
