0.6e-9
-0.4e-9
-0.15e-9
0.5e-9
1.025e-9
1.35e-9
1.55e-9
1.7e-9
1.825e-9
1.9e-9
1.95e-9
1.975e-9
2e-9
2.05e-9
2.075e-9
2.075e-9
2.1e-9
2.1e-9
2.125e-9
2.125e-9
