-75e-3
-61.5e-3
-51e-3
-40.5e-3
-31e-3
-21.5e-3
-12.5e-3
-2e-3
12e-3
24.5e-3
15.5e-3
-12.5e-3
-29e-3
-34.5e-3
-37e-3
-38.5e-3
-40e-3
-41.5e-3
-43e-3
-44e-3
